7.727827	7.025001
8.305150	9.063148
9.212171	7.937446
7.716772	7.929113
9.408342	10.077605
8.066708	7.910803
9.039941	9.397460
9.506230	7.844362
6.946420	6.843178
9.952967	9.651588
10.045989	10.314957
8.402399	9.556229
7.579137	8.272372
10.974406	10.062438
8.779939	8.153687
5.583323	5.214188
10.560129	11.433745
9.309610	8.525822
9.938404	10.526057
10.206538	8.996757
7.394519	7.698912
11.159515	11.075242
8.643183	6.876979
8.436717	9.594455
8.459634	7.592268
9.633753	7.990981
7.796457	7.717607
9.081856	8.259319
9.236699	7.811984
8.343191	7.184821
9.958265	9.745398
8.239283	9.689001
9.333132	10.416057
8.996889	9.256482
9.579600	10.545021
9.861902	10.043037
7.266667	6.421575
8.628660	7.602073
8.985349	9.423508
7.711682	5.540668
7.833812	8.867010
9.401114	9.642172
9.109098	8.759587
8.568011	9.098174
8.475792	9.564739
10.348933	10.254857
11.010312	10.801827
9.304153	9.328262
7.903061	7.588196
8.120103	8.857678
8.652660	10.735774
7.893432	8.629572
7.749602	6.518653
9.768224	9.999286
8.489921	9.593098
9.768318	9.963698
8.017983	6.968668
8.929698	8.245308
6.868207	6.205532
9.877763	9.546589
9.003389	8.681303
7.718826	8.756232
8.850486	9.420778
9.440302	8.358063
7.618721	7.334227
9.890730	10.416896
8.913446	10.374880
10.257426	10.143943
10.068449	10.087759
11.260921	10.924133
8.002261	6.266618
8.835631	8.015329
9.730075	10.763145
8.859179	8.079090
8.303605	7.862085
9.090307	9.254616
7.940507	7.913634
9.448386	9.276130
8.945982	9.389759
10.162134	10.009668
8.504183	8.894115
9.369952	8.392868
7.838096	7.884583
10.709180	8.834942
9.855515	9.325555
10.040021	7.709574
8.366288	7.065120
10.725519	11.630101
10.285905	11.895675
8.521208	8.819088
9.296674	7.638375
7.973271	7.199580
7.204558	6.518250
7.946177	8.091474
9.449915	11.377598
8.914090	9.038061
8.310678	7.622322
11.033829	10.299420
10.570834	9.920879
8.016555	7.990544
7.735997	8.455283
8.258424	8.047422
8.545996	7.412862
9.996667	11.332128
8.119944	7.011395
8.700002	9.173702
8.811079	7.805859
8.966763	9.318597
9.206148	9.684211
7.673145	7.807190
7.950998	7.429625
9.866595	9.229114
8.465404	7.387635
9.379017	10.770964
8.543735	9.577404
9.223468	8.583839
8.695974	6.701116
9.877910	12.666754
8.295643	8.259306
9.612606	8.697643
10.516375	12.123067
8.805633	9.318415
7.568775	7.258979
8.402583	6.135202
9.044708	11.354216
7.809275	7.364208
9.291103	9.401191
9.260704	8.525023
10.877134	10.433927
6.918170	7.021284
8.114677	7.368165
10.633976	9.952060
8.137843	7.532272
8.900263	9.793085
7.488815	6.113076
8.616377	8.550369
7.733475	9.718281
8.074130	9.094404
8.966070	11.590229
8.662892	7.149088
8.328701	9.252230
8.778042	10.350360
10.024768	8.861220
9.001127	8.011763
8.950466	7.901488
9.723325	9.420045
7.516932	6.338039
9.593726	10.403468
8.655018	9.374588
8.150045	8.922708
9.327797	11.213940
9.343072	9.626939
8.009085	9.001562
7.533227	9.592504
9.479357	9.642419
8.573351	7.677981
9.754028	9.414596
9.957478	8.644649
8.269513	8.862920
9.275719	8.271600
8.263623	8.352759
8.663829	9.001642
10.226489	8.684869
9.975137	8.822030
8.917934	8.653661
8.294706	7.381885
9.151280	8.188851
9.311411	7.795755
8.820739	7.414838
10.531389	11.376887
8.787670	9.514364
9.585438	8.304381
7.717040	7.770751
10.410693	8.965114
11.051082	11.666825
8.378020	7.406894
8.793017	9.307345
6.753237	7.215499
10.285560	9.760217
8.997763	7.186921
8.856576	9.288341
7.835170	6.927400
8.819948	9.389861
7.617566	6.643828
7.786993	7.932731
7.582586	7.130745
9.843218	8.868502
7.527048	8.807026
10.153236	11.956344
10.452231	10.378345
7.283534	7.902106
10.234652	10.241265
7.395816	7.097737
10.527113	9.057662
10.699455	11.439023
10.131602	11.153219
8.348584	7.924001
6.411548	6.741593
10.117230	10.360139
9.676656	10.760292
9.169564	8.232323
8.339498	8.667140
8.804308	8.652976
8.297843	9.334151
11.038672	10.574725
7.706260	6.385567
9.801856	10.606300
9.801654	9.440480
8.118665	8.266413
8.370138	9.205758
9.290695	10.061832
9.872920	8.559738
7.930002	8.142134
8.982116	9.732123
10.159770	10.985980
9.885379	9.571404
8.415814	7.352090
9.044731	7.743315
7.552606	7.648417
10.968804	11.522619
9.254237	10.345570
7.133765	6.879991
7.591830	7.774618
8.443669	6.331795
11.206348	10.843640
8.833282	7.557140
9.613977	8.160150
9.976139	10.801197
8.657602	7.872773
8.970627	9.265484
9.280671	8.644124
7.295146	10.137271
8.122327	7.687522
7.947487	8.870770
11.629668	11.187481
9.132265	8.897890
10.844981	11.625604
8.968779	8.982466
7.728839	9.438744
10.173375	11.089147
8.325942	8.593102
7.794082	4.904998
9.938774	8.854001
10.807219	10.822328
9.541131	9.187827
8.469916	9.219904
9.382035	10.370709
7.296657	9.361562
7.911375	8.796814
8.766371	9.716797
7.990299	7.582300
7.865092	8.352764
8.576617	8.864417
6.868517	5.664424
8.996465	9.904338
10.528421	8.987677
9.129523	8.597674
9.592052	9.396393
7.357214	6.726859
8.590928	10.395690
9.198230	8.441092
9.213821	9.948951
9.721960	9.996755
8.243496	8.385464
9.284716	8.622454
9.178987	8.966036
8.981705	10.227127
8.690104	9.509245
8.583432	8.818581
9.069359	7.968476
10.747471	8.770585
8.280258	7.841307
8.806200	11.133446
8.813553	7.140559
9.418486	10.484155
10.757778	10.426739
8.164857	10.490846
9.966298	10.171270
6.599350	7.401482
8.057414	8.950812
8.859385	8.486369
8.250637	7.195738
9.942356	10.904622
9.473467	9.619174
8.995025	8.798104
7.802936	8.043755
7.526524	7.489760
8.557484	9.828571
10.714710	9.587560
8.951584	7.454625
8.363526	9.123509
7.756640	8.510697
9.612850	9.658007
7.252663	7.187266
9.315224	8.356791
8.992669	9.503763
8.723584	8.838543
8.234411	8.046677
6.813563	7.909437
9.008067	8.703889
8.856143	7.935380
8.983206	8.943652
10.120419	11.417355
10.488396	10.601680
10.047694	9.798338
8.158872	7.836412
6.886614	7.121795
9.935763	9.972242
9.577852	8.904813
9.711265	10.491296
8.291885	9.357756
7.684927	7.902332
8.457864	7.758692
10.025927	9.774135
6.781603	5.960581
8.943529	9.230558
8.521785	9.439179
8.579414	10.805985
10.049186	9.793362
8.601313	7.981768
8.920960	8.092660
10.773620	11.382487
11.281070	10.365182
9.759321	10.383222
8.336072	7.762198
9.400685	9.345161
9.345232	8.865406
8.861408	9.554283
9.597008	9.601770
7.990077	8.280244
10.427891	11.929229
9.936912	10.006509
9.838147	10.939336
8.911031	8.810941
9.633251	8.590354
8.824915	9.300721
10.376774	10.818065
8.666288	10.853469
9.251384	9.711906
8.431486	7.717438
9.601969	10.926398
10.766834	11.869557
11.229403	11.145824
9.604308	10.925542
8.543130	8.612534
9.579553	9.404192
9.033780	9.771088
8.843281	8.553976
9.497888	8.894178
9.210168	9.110699
7.384655	6.669498
9.702997	10.744662
11.764134	11.326272
9.819731	9.503916
8.021128	8.577722
9.277708	9.318935
7.678751	6.747025
8.298902	8.466163
10.102701	10.845935
9.951110	9.761049
9.473427	9.209416
9.510895	9.230639
8.842557	8.424770
6.824607	7.069792
9.085012	12.049594
10.878114	11.889926
9.214430	9.521684
9.404048	9.715130
9.584813	8.212695
7.853740	8.974691
10.525254	9.789448
8.848688	8.779845
8.428473	6.654943
7.604718	7.683402
7.697342	8.457576
8.893204	10.530667
10.046591	10.389193
9.340346	11.495399
7.433860	8.007056
8.194929	8.073276
10.665913	9.709447
8.848093	9.270617
9.463974	9.903529
8.373043	7.828959
9.109289	7.338930
8.140508	7.530771
8.611037	9.525057
9.084081	9.764062
8.904435	7.659912
8.995717	9.581491
10.922483	11.540173
9.055249	8.917860
6.652234	6.449739
9.388682	9.124910
7.554453	6.674987
9.384146	10.736566
8.256053	7.917916
9.364359	9.580672
9.300618	9.862790
8.176998	7.796592
10.867740	10.152546
7.764480	6.648660
9.279493	9.885153
9.487302	8.331558
9.417181	7.856064
8.177835	9.467885
9.886890	8.488155
9.179123	6.644931
8.310679	8.242128
10.507719	10.741698
9.484027	9.466074
8.086885	9.333292
8.370385	7.151581
6.582217	6.196835
8.501475	8.366586
9.318902	9.988444
7.685703	8.448812
10.570869	10.515258
9.538169	9.901750
9.180147	9.057737
8.537688	7.342013
10.697976	10.976622
8.107832	8.301849
8.960286	10.429496
8.438160	9.858372
8.937066	8.858014
7.149799	6.594592
9.716399	9.117320
7.350948	7.942846
9.209967	8.775889
8.815080	10.748590
8.044416	7.457269
8.343003	8.666039
7.906026	8.038766
9.129055	9.289218
9.478944	9.147089
10.043521	8.519609
9.766968	9.746196
9.015696	9.909588
8.653449	7.676257
9.123025	7.482883
9.594691	10.048962
8.972054	8.493621
11.009118	12.556280
9.272845	9.594488
10.084545	9.926483
8.743557	8.737338
9.296977	10.422386
10.947585	10.530191
7.632125	7.954623
8.895460	7.814419
9.649516	11.177683
9.571616	9.949896
8.763464	10.661513
7.993657	7.908691
8.808636	8.250683
8.480891	6.252501
9.095840	8.360988
8.954725	9.546133
8.790017	7.417648
8.363841	9.012245
8.649164	8.436731
10.009151	9.673593
8.553440	10.096498
8.704616	9.804511
8.888787	7.845198
9.752999	11.378781
11.717549	11.452402
9.760516	10.135834
8.750514	9.039448
8.849703	7.561470
8.332062	8.069876
8.762041	10.443072
6.618375	5.900149
9.900753	9.954972
9.121514	9.228980
8.707827	9.625782
8.129661	8.479371
7.296715	7.871481
10.239685	10.058686
9.130815	9.401276
7.389410	7.543781
9.084799	8.729859
10.271635	10.927042
8.464914	8.074437
9.368167	9.431865
7.905518	7.761901
9.417324	9.463433
9.998806	11.298116
8.791123	9.232536
8.361412	8.396391
8.921217	10.829154
9.236774	9.606074
9.505237	9.370379
8.145262	8.747783
9.485761	8.248956
8.686436	7.621028
8.527599	7.961141
8.422750	9.149541
9.249875	9.199215
8.863890	8.571906
9.931172	10.589334
9.986216	9.701539
10.237573	9.995846
9.475957	9.208497
8.283404	6.618642
8.146693	6.972115
9.359143	10.225982
8.597365	7.743245
9.135138	9.187322
8.757055	7.591842
9.492861	10.000616
10.270237	9.330362
10.286092	10.813997
7.963605	9.092239
9.407717	7.145676
8.832167	6.943892
6.981619	6.691350
9.230120	7.757151
8.979259	7.679732
8.482209	7.160629
7.400069	7.481825
7.704732	7.579262
10.457732	10.116509
7.951525	10.239077
9.094743	9.186122
9.851269	10.405653
9.158616	9.490272
7.759129	8.962805
8.642813	7.882515
8.781941	9.331441
10.464319	10.426455
7.547394	6.937367
8.288812	8.541546
9.490427	8.442408
8.617411	8.891267
9.296275	8.701958
9.514166	9.586535
7.908947	9.189313
9.762262	8.135058
7.882910	6.373754
9.509046	9.480216
9.684732	11.309104
10.295875	9.351047
11.810363	13.750559
7.983269	8.861954
9.215077	6.822531
10.102639	9.456464
7.797858	7.572384
8.807866	7.905209
8.881444	10.020135
8.078328	7.966976
7.785392	8.050180
8.095550	7.244802
10.664635	11.163802
10.511402	11.159027
11.143677	12.432557
7.807680	6.967463
10.628785	9.671604
10.658491	11.273783
9.055127	8.438591
10.119911	9.844841
10.832566	10.850961
8.806878	10.558414
8.381890	8.548856
7.964524	6.659847
8.897422	8.566540
8.740094	10.257053
8.009162	7.782668
8.705768	8.366869
10.091498	10.275545
9.680047	7.513279
8.949048	9.462163
9.631768	11.091995
9.586622	10.458022
7.863096	8.103374
9.610968	10.613069
9.515640	11.024989
8.050488	7.439963
8.323488	8.085911
8.667241	7.353307
11.202040	10.972941
9.256293	10.496320
8.608717	9.410346
8.829432	7.925384
7.357998	6.874813
9.874311	10.750095
8.982558	10.391373
8.059291	7.641325
8.481203	10.458387
7.159772	6.769828
8.686197	9.798673
10.653138	9.731226
8.501171	7.607945
7.281364	6.007088
8.688022	7.840250
9.847550	9.751511
9.584885	9.096384
8.244558	7.930261
8.493540	8.637810
10.153690	9.937311
9.016099	9.168371
9.255917	9.396587
9.689312	10.255382
9.845748	9.671593
8.523233	9.052112
9.344348	9.331756
8.799315	8.414317
8.644557	8.121036
8.744433	9.281389
7.786802	9.600815
9.386968	10.503220
8.712147	10.394283
9.008134	8.223437
7.160028	7.491233
7.723536	6.688152
9.187197	7.869212
8.323188	10.282917
6.849762	7.548581
9.032261	9.203865
9.452622	8.979443
7.865499	8.699339
8.028456	7.932667
9.426406	8.428014
9.984106	10.774307
8.622284	8.640713
9.408468	9.406018
8.819411	7.462504
9.474354	10.592140
9.286058	9.180105
7.832571	9.438783
9.428300	8.291606
8.843844	8.334840
8.954567	9.213116
9.103150	9.367024
7.254273	7.379277
10.493346	9.660944
9.554959	9.555922
8.434967	8.208453
9.587502	6.971948
9.569929	7.912720
10.230528	9.367701
8.604748	6.058652
7.641403	6.339675
7.962550	7.872471
10.048948	11.948127
9.688566	8.637752
9.730152	9.123553
7.742115	7.929861
9.678501	6.656704
9.179569	7.643979
7.593635	7.790486
9.004786	10.436760
9.052170	8.492295
10.743612	10.534102
8.883851	10.781160
7.889351	10.130043
8.933973	6.998907
8.975956	9.042477
9.037058	7.913181
9.633134	8.387632
10.106738	10.045588
9.343164	9.112548
10.812029	10.517485
7.804909	7.745947
8.980230	9.425363
10.003361	10.497882
8.083067	7.479493
6.858829	7.589755
6.033320	5.041726
8.189187	8.102895
9.248154	8.978784
8.928958	10.407660
10.203698	10.679765
8.676584	8.353226
7.776431	6.244683
9.882333	10.207647
8.669759	8.151363
9.030225	8.609026
8.826047	8.866325
10.229075	11.044806
9.534649	9.352350
10.499203	10.796755
10.118320	9.807167
8.107318	9.966724
8.287137	7.188464
10.935064	10.802275
6.863263	8.115714
8.790342	9.679230
8.897300	7.895794
10.212700	9.664711
9.660341	10.132513
7.564058	7.862638
7.836069	6.381416
8.682496	8.219694
9.323173	10.025313
9.565129	10.464927
7.718737	7.460660
8.525883	9.008368
7.422699	7.441444
9.734886	8.823503
11.156292	11.328346
8.476330	7.670458
11.032914	10.803358
8.903396	7.846017
7.702042	9.633005
9.357492	9.380645
9.093010	9.591687
9.383340	9.770124
8.567092	8.229168
8.032844	6.891055
9.290335	9.489158
9.357050	9.321496
9.450051	8.932956
8.522482	9.914808
8.272658	7.254080
8.533069	8.473199
8.745397	8.866728
10.191394	10.164434
9.203908	10.288372
10.158872	10.350105
8.984152	7.973350
7.985092	8.136975
8.450388	8.178076
9.487295	8.914085
9.602202	9.579831
8.562097	8.487203
10.738631	10.958859
8.070519	6.502675
9.495930	10.598825
9.311045	9.150261
9.253854	8.542888
9.924699	11.234569
7.465685	7.903589
8.051450	9.913470
8.175436	7.589297
10.478794	10.214862
7.178190	5.297133
10.388767	9.320555
9.567501	9.608979
7.062544	7.305477
8.105302	8.020534
8.797978	8.430297
7.745509	9.696883
7.907256	7.403978
9.286407	9.745948
8.499716	7.781927
7.640434	7.675469
10.562245	11.397809
7.836791	7.631450
8.869245	10.652269
10.048247	12.740080
8.767406	11.337079
8.459367	9.700043
9.704532	8.918076
9.330527	7.559345
9.267874	9.056189
8.625155	8.553613
7.572998	7.852979
9.274606	10.951377
9.286276	7.972873
9.751735	9.510502
9.899463	11.393289
7.532417	7.998747
8.739553	10.457823
8.163512	8.475006
8.925377	9.499582
11.215169	13.276343
8.692852	9.002990
7.836426	7.719197
11.578159	12.869483
7.039993	8.238955
10.659064	11.635954
10.780884	11.609317
8.496668	7.512390
9.433860	9.192729
9.826164	8.940387
10.302658	11.058407
9.784166	10.497495
7.591158	9.497457
9.538704	9.525845
8.233521	8.114782
10.398606	10.388888
7.265859	5.326449
8.347705	8.759982
9.885030	10.236634
8.752820	9.803193
9.762867	9.107770
9.428094	8.372765
9.244737	9.387350
10.794809	7.894988
9.166821	9.047952
9.516237	7.879107
9.244068	8.342234
8.866997	7.325802
9.746117	9.582820
9.893742	9.960665
8.242809	9.190684
9.478539	9.855257
9.917336	10.020430
8.622345	7.589795
10.971719	9.701650
8.609652	8.430889
8.820111	8.515117
10.118578	9.609908
8.876907	10.545877
9.584705	10.352596
7.767935	6.958304
9.038745	7.861441
9.223196	7.802462
9.150278	9.948787
10.312031	9.261800
9.459863	8.104433
9.699372	9.705172
8.529705	11.369070
8.465736	10.224474
9.707518	9.595078
8.311134	7.060068
9.413113	8.426190
8.973894	9.525574
9.656912	9.206713
8.677889	7.925413
8.055608	7.116846
9.389813	10.030210
8.275570	7.341533
9.855423	11.198780
9.395287	7.337814
9.126478	8.428553
7.604080	7.388315
9.147885	9.403570
8.368763	7.897757
7.655310	8.078589
9.351059	10.968592
9.594882	9.452183
8.249684	6.730576
8.277019	8.904690
8.909673	7.458756
8.979516	10.308255
8.811051	12.202750
9.044727	9.163724
8.175238	8.296591
8.309735	7.699702
8.580773	11.023311
10.200578	9.136603
9.733090	9.750534
7.341467	7.106414
11.035227	11.605201
8.551078	8.833717
8.875109	6.572459
7.374521	6.578944
10.503203	10.469133
7.971264	7.949416
9.582827	10.159188
9.526200	10.003582
9.806473	11.609770
8.455594	9.555444
9.981608	9.056536
9.452897	10.002766
9.409963	10.168103
7.373487	7.476708
8.035120	8.252434
8.685250	8.348129
7.803633	7.502517
9.212112	8.353593
9.425690	10.955528
9.728057	7.990114
9.296003	9.532927
8.701868	9.053287
9.311036	8.902731
7.494954	6.878602
7.546365	6.192341
