-1.754592	0.119863	2
5.401723	6.537821	1
7.080935	8.702048	1
15.008651	14.907144	0
16.862682	14.828978	0
14.512290	13.915238	0
1.314681	1.823962	2
0.048442	1.516703	2
-1.278872	-1.250844	2
0.598302	1.600300	2
16.261974	17.230377	0
6.683376	8.508212	1
9.792323	10.097780	1
16.687235	17.511707	0
16.544493	16.126656	0
-1.226299	-2.427931	2
7.418039	10.447214	1
8.723369	10.453639	1
7.811050	7.021113	1
16.725560	17.591055	0
6.357449	7.778903	1
-0.580278	0.837050	2
-0.460661	-0.258652	2
-0.991708	-1.352474	2
0.793018	-0.610457	2
9.070506	9.054964	1
6.078429	5.680589	1
9.215380	9.193447	1
8.586981	9.619046	1
6.458494	6.251621	1
7.369864	7.470610	1
15.009159	14.818628	0
17.728145	16.718797	0
0.689807	-0.970201	2
7.666790	7.809572	1
14.982719	15.461462	0
17.230198	17.119122	0
7.248478	7.861867	1
0.903786	0.032328	2
6.434954	5.766708	1
9.477096	8.765070	1
15.602545	13.709025	0
6.041859	4.159880	1
-0.376116	0.118329	2
15.465298	15.689094	0
1.202367	1.373436	2
-1.350094	-1.454379	2
-0.803108	-1.743682	2
9.575997	10.308220	1
8.149579	7.732409	1
8.687762	9.209482	1
-0.217417	-2.715535	2
17.689015	16.285229	0
17.402547	17.408266	0
18.701293	17.523921	0
15.548213	15.587604	0
7.447753	7.786145	1
15.530347	15.704273	0
7.755636	7.846067	1
7.038318	7.167193	1
8.367691	8.458334	1
7.362781	7.193763	1
16.781177	18.683362	0
0.573563	0.559463	2
7.641104	7.673163	1
7.876557	8.145302	1
0.107590	0.628588	2
17.380141	18.126523	0
16.319545	16.269662	0
7.634016	8.422555	1
7.877395	7.924237	1
16.857754	16.844560	0
6.575060	7.342115	1
15.007150	15.957881	0
15.554385	16.158794	0
16.369063	15.954464	0
16.990766	16.385816	0
16.577767	16.666295	0
14.179882	15.927159	0
-0.912785	-1.054488	2
14.385065	15.366106	0
15.592708	15.406559	0
18.025057	16.868519	0
0.574545	-0.423281	2
15.726411	15.410158	0
16.096995	15.675194	0
13.320334	12.648298	0
-0.277472	-0.037104	2
14.473497	13.942350	0
8.777225	10.427657	1
0.542419	0.174210	2
16.551297	15.345056	0
-2.366846	-0.819659	2
7.741198	6.712400	1
0.968046	0.936558	2
15.344926	16.609984	0
0.693233	-0.490701	2
7.760260	6.911612	1
15.817493	16.100514	0
8.016021	8.130895	1
15.526163	15.572693	0
16.113672	16.955562	0
7.765531	8.892448	1
0.735082	1.572100	2
16.584008	16.726435	0
7.996006	9.374110	1
16.075831	15.638449	0
-1.045967	-2.094384	2
8.599692	9.668375	1
9.196251	9.243519	1
0.295019	1.216221	2
16.217002	15.174035	0
8.925932	9.933041	1
15.233282	14.814024	0
9.085077	6.601282	1
-1.237545	-2.513907	2
15.991196	16.114611	0
9.012892	9.173851	1
16.324711	16.746352	0
15.618456	14.983268	0
8.508255	10.046592	1
0.970044	1.727851	2
8.311255	9.307362	1
15.910216	14.937769	0
16.722423	15.808966	0
8.546479	8.996198	1
7.801320	10.485422	1
13.848533	14.164118	0
1.980318	2.264167	2
7.720995	6.751877	1
-0.865785	-0.249343	2
0.244257	0.019072	2
-0.168318	-0.814298	2
0.542918	0.732631	2
8.816897	10.058981	1
0.186608	-0.365419	2
6.841932	8.094025	1
-0.930251	0.629443	2
15.032503	15.544910	0
0.579525	1.042390	2
9.504846	9.067545	1
7.245160	6.235639	1
8.623769	8.703843	1
8.798875	9.311885	1
6.877942	5.590934	1
1.121584	1.788501	2
16.202824	15.622754	0
7.023582	7.497676	1
7.987114	5.720060	1
-0.236987	0.588502	2
0.734353	-0.485023	2
-1.097615	1.216385	2
0.854156	0.850990	2
6.813181	7.067507	1
7.297380	6.364357	1
16.168021	17.772649	0
14.579180	13.671241	0
8.947494	8.602933	1
8.913373	8.887275	1
15.140258	14.844331	0
0.263255	0.659562	2
8.662013	8.869945	1
10.999191	11.813068	1
-1.147651	-2.243501	2
17.223882	17.788176	0
5.977366	4.804341	1
0.312394	0.078162	2
0.048483	-1.064081	2
-0.702695	0.297047	2
9.124982	8.801577	1
14.815726	15.020408	0
-0.049376	-1.362293	2
6.903873	6.530061	1
8.143184	9.789652	1
16.125100	15.103797	0
15.752013	16.855357	0
15.505987	15.960319	0
8.829132	7.852095	1
-0.293447	-1.383665	2
16.259986	15.871678	0
9.439548	10.053266	1
16.129725	13.980993	0
10.316155	12.183221	1
-0.972853	-0.202924	2
16.053740	16.844986	0
0.782392	0.529664	2
0.735603	0.604867	2
6.610742	7.115714	1
1.056860	2.115119	2
6.200273	6.268518	1
0.900949	2.226539	2
0.800211	0.387361	2
-0.804625	-1.376695	2
0.468751	1.674745	2
8.149422	8.079991	1
17.153828	19.181577	0
0.334395	-1.239484	2
-0.390627	-0.440058	2
7.300933	6.713762	1
6.806363	6.605441	1
0.553951	0.615612	2
8.712753	7.117015	1
18.642691	17.868192	0
7.653344	7.261747	1
16.113116	16.376965	0
1.046966	2.117485	2
-1.779697	-1.373832	2
17.060714	16.627105	0
14.408371	15.311484	0
13.755835	12.564948	0
-1.448940	-0.658064	2
16.377505	16.834122	0
-0.689064	-1.402278	2
1.521716	-0.213005	2
-1.355270	-1.632761	2
1.080340	0.354026	2
1.699408	1.758625	2
15.686734	15.793398	0
-0.741941	0.295186	2
8.549313	9.117524	1
0.459149	0.645504	2
-0.251823	-0.794769	2
8.450465	8.386268	1
15.606834	15.283618	0
8.758492	7.785341	1
1.077640	0.548412	2
1.367512	0.046572	2
0.154796	-0.184606	2
6.627560	5.709266	1
15.139993	17.294165	0
1.170265	2.298784	2
16.182320	14.871695	0
-1.145921	-1.024019	2
17.700952	16.840134	0
-0.626987	0.249065	2
-0.513317	-1.295595	2
16.061785	15.794569	0
-0.680360	-0.936112	2
17.638729	19.883922	0
-0.287461	-0.030886	2
7.017012	6.653398	1
-0.473513	2.004237	2
17.391099	16.576940	0
8.969660	9.204360	1
8.108288	6.166874	1
-1.726881	-2.775048	2
-0.470802	0.981290	2
2.655683	2.571531	2
6.792910	8.310891	1
-0.512877	-0.332386	2
9.455868	9.562071	1
8.051828	7.663807	1
8.991022	7.207085	1
15.608533	17.615883	0
0.526668	2.330589	2
0.276523	1.220817	2
8.648320	9.447931	1
6.688126	8.064714	1
9.311645	9.250261	1
7.630207	8.037765	1
0.131351	-0.528867	2
7.505687	6.977733	1
9.996925	10.406273	1
15.372818	13.013284	0
14.953308	12.619180	0
8.235527	8.514076	1
8.942515	10.324250	1
0.080316	-0.542917	2
14.227714	14.220540	0
-1.448675	-0.391294	2
7.541196	7.225455	1
15.772680	13.783121	0
-0.704608	0.104211	2
17.093836	17.313969	0
8.253843	6.379114	1
8.572446	8.053685	1
-0.499365	0.240461	2
16.496222	17.354190	0
12.880903	12.720154	0
6.139915	7.059765	1
-3.117738	-2.288216	2
-0.320462	-0.288955	2
8.497336	7.536596	1
16.920048	16.212067	0
-0.936223	-1.028311	2
7.062113	8.911375	1
15.694381	14.089316	0
-0.895435	-1.206444	2
7.573066	7.593572	1
8.477707	7.484411	1
0.210926	0.207585	2
16.294262	16.410703	0
8.219846	7.129311	1
8.387515	8.447335	1
8.622540	8.080234	1
16.699634	16.492768	0
0.236943	-0.250099	2
17.289235	16.272350	0
7.494605	7.439968	1
14.520577	13.051616	0
-0.016119	0.994244	2
7.720977	6.818559	1
-0.653194	-1.073487	2
7.749752	8.475422	1
-1.453943	-2.136767	2
0.071533	1.155836	2
16.277594	18.608555	0
6.261154	5.241333	1
8.887850	9.888976	1
9.633075	10.478641	1
15.327253	15.714145	0
8.001931	8.753253	1
14.290329	13.465461	0
7.527313	5.794244	1
16.084970	16.451446	0
-0.572513	-0.600643	2
7.869706	6.121392	1
15.720950	15.469994	0
1.000483	3.184609	2
0.866173	0.794847	2
2.142233	2.221560	2
15.340983	13.844171	0
14.982276	15.253170	0
18.012711	16.593405	0
14.679975	16.347161	0
16.382877	16.695008	0
1.061090	0.654423	2
16.203789	15.868415	0
8.176471	6.788732	1
7.667224	7.081996	1
16.896961	19.053653	0
8.589165	8.625150	1
15.042984	14.849156	0
9.480952	8.680975	1
15.946685	17.197374	0
0.090428	-0.759515	2
14.816453	15.437063	0
17.627069	18.007098	0
-0.051456	-0.888036	2
16.977047	16.010291	0
15.766429	16.777357	0
8.060795	9.012319	1
0.325752	1.416977	2
-1.911572	-3.432853	2
7.599773	8.570317	1
15.808529	16.120939	0
15.905092	16.724495	0
7.611148	9.665161	1
8.206901	7.209691	1
15.728716	16.837979	0
16.339142	16.359954	0
1.161445	1.971143	2
-1.421262	-3.754119	2
1.148531	3.678191	2
1.047577	0.640602	2
16.764559	17.635134	0
15.894342	15.286417	0
8.008513	7.370541	1
7.565814	8.180499	1
16.191817	16.295696	0
17.603583	16.391935	0
6.542422	7.733398	1
16.245068	14.281384	0
15.143047	15.034223	0
7.660577	6.295791	1
8.207694	9.461981	1
-0.339129	0.735396	2
-0.732079	-1.387967	2
15.017044	14.322031	0
7.763104	8.044089	1
15.657523	17.405678	0
0.224894	2.293021	2
-0.305755	-1.324006	2
17.771474	17.170682	0
17.069853	15.161888	0
17.317177	16.668371	0
7.644794	7.767933	1
17.268177	16.256783	0
0.106789	0.409217	2
16.067449	14.896154	0
8.370395	8.386774	1
13.842513	13.401557	0
-0.413141	-0.097737	2
7.995396	8.782074	1
-0.689898	1.185336	2
16.157601	15.249437	0
8.293037	9.144970	1
10.124910	12.505440	1
16.978047	16.195706	0
13.838637	14.299854	0
0.549157	0.991149	2
15.914314	15.877271	0
8.298047	8.804783	1
1.626538	2.211824	2
-0.560299	-0.107164	2
14.496166	14.129674	0
0.659954	0.837147	2
7.314998	8.357273	1
8.716709	8.423506	1
-1.132163	-0.341943	2
-1.261816	-0.911505	2
7.134034	6.564441	1
7.073991	7.198858	1
0.001491	-1.395142	2
8.928107	8.569792	1
16.406497	16.205815	0
-0.349511	-0.273736	2
-0.291017	-1.008008	2
0.543006	1.176233	2
-2.070453	-1.096677	2
6.440867	8.943540	1
-1.019866	0.554565	2
16.572565	15.702565	0
0.994904	1.524274	2
1.367850	0.912244	2
7.329003	10.438833	1
16.496103	17.746218	0
15.813993	16.687274	0
15.006925	14.670219	0
16.706110	17.103011	0
15.149339	15.817592	0
0.616281	0.296508	2
7.021077	5.972350	1
0.623010	-0.746886	2
-0.935784	-1.333900	2
17.091562	15.875331	0
8.831983	11.311409	1
16.033946	16.138872	0
8.984010	8.544394	1
16.754324	16.495385	0
15.750744	15.661731	0
15.616868	15.217433	0
18.280473	19.754391	0
15.992906	16.554424	0
15.131468	15.116790	0
10.822348	11.554209	1
7.551962	8.339675	1
14.588444	17.276374	0
8.211693	6.930662	1
15.314712	13.775594	0
0.794433	0.893995	2
8.685929	9.497038	1
16.381362	17.468839	0
6.150254	6.606113	1
1.393488	0.093648	2
17.823259	17.123475	0
7.638709	9.174679	1
14.349417	12.561942	0
-1.343171	-2.182506	2
8.201867	7.319683	1
15.054149	16.361835	0
8.631751	8.388522	1
0.763289	2.036336	2
1.447949	1.360736	2
1.509607	1.955066	2
0.875482	1.810348	2
0.191405	-1.630342	2
-1.834493	-0.787365	2
8.671759	9.816940	1
7.009674	5.533349	1
9.081699	10.128146	1
7.589973	7.650241	1
14.688122	15.332538	0
14.394100	14.174756	0
15.249274	15.696690	0
0.363495	0.616036	2
14.520029	15.122966	0
17.210306	16.412993	0
15.493669	15.457753	0
-2.507199	-1.847223	2
8.014881	7.862090	1
8.505197	8.793038	1
-2.406725	-0.600340	2
0.452084	0.426112	2
15.891493	15.905118	0
1.102187	-0.390806	2
0.610368	2.520225	2
-0.926706	0.091046	2
7.740769	8.417342	1
7.075222	7.580203	1
16.713502	15.426383	0
-1.173832	-1.954501	2
14.801034	14.005599	0
0.895139	0.476039	2
1.029518	0.671768	2
-1.021847	-1.411581	2
16.834730	15.813579	0
17.483174	18.204027	0
7.986933	6.434163	1
8.612783	9.742541	1
1.893635	1.400662	2
0.974365	1.066370	2
1.192102	0.146263	2
9.252890	8.674881	1
7.807280	6.514794	1
8.127297	8.911187	1
1.181260	2.130588	2
0.230280	-0.684909	2
15.325616	17.669421	0
17.052197	17.838650	0
-2.367997	-2.698246	2
14.175575	15.102746	0
17.648889	19.268067	0
8.446777	7.616605	1
7.596083	7.741887	1
16.376714	16.629975	0
15.551351	15.554393	0
8.533608	8.267639	1
-1.368702	0.412120	2
0.339498	-0.123334	2
16.538675	17.791708	0
7.266420	5.512477	1
-0.230474	-2.014994	2
-0.466628	-1.091218	2
0.990289	0.883881	2
-1.020867	-0.241926	2
12.860387	12.940039	0
-1.820860	-0.354253	2
16.747693	17.800143	0
7.135929	7.375433	1
0.885743	0.986787	2
8.513448	9.005792	1
9.983687	11.708535	1
17.121195	16.978304	0
15.712846	14.228034	0
16.229096	16.537610	0
2.404869	1.493609	2
-1.270455	-1.864247	2
7.969251	8.300708	1
15.800246	15.954591	0
15.063788	12.824784	0
8.557329	8.933850	1
1.357825	0.723298	2
15.310470	15.239439	0
16.015997	14.129440	0
7.210063	8.666416	1
7.731507	7.361397	1
16.625724	16.028074	0
6.853428	6.491672	1
-0.732844	0.537727	2
15.058231	13.968583	0
8.962352	7.948741	1
15.265662	16.797367	0
16.654404	16.232228	0
-0.091777	-1.921564	2
7.308896	7.163167	1
-0.510732	-0.561794	2
17.146888	18.051837	0
0.366818	0.595837	2
8.181900	9.314356	1
15.314828	13.533456	0
1.210373	1.392172	2
8.600754	9.188298	1
17.175039	18.829302	0
8.343361	6.612676	1
8.524574	9.029021	1
0.345152	-0.526426	2
0.308349	-0.285193	2
17.125331	16.617011	0
0.657649	2.325888	2
0.687744	0.614202	2
8.132523	7.789713	1
7.192843	6.984839	1
17.276006	16.224494	0
8.751686	8.399730	1
9.821470	9.572851	1
16.431876	17.724955	0
8.958654	9.620650	1
15.708156	14.957538	0
-0.373820	-0.506658	2
9.495410	10.118203	1
15.499471	15.827251	0
8.443044	9.547293	1
8.725512	8.379737	1
6.966686	8.413343	1
15.444955	15.270662	0
7.934417	8.374160	1
8.925227	8.856323	1
17.516836	18.802064	0
14.855543	16.898366	0
14.992020	16.098721	0
6.865230	6.999990	1
-0.672372	-1.341434	2
6.411184	7.561107	1
7.185139	7.337029	1
16.143137	16.160110	0
0.796106	2.994371	2
16.902442	18.047582	0
6.911247	4.855646	1
16.419326	17.961828	0
7.961437	7.382504	1
16.316116	16.868281	0
-0.115029	-0.125474	2
8.083143	6.853275	1
-0.835913	-1.350249	2
16.194576	16.938215	0
8.268661	7.903161	1
-0.198974	1.273289	2
15.746933	14.916208	0
16.563885	14.995085	0
16.653803	16.957801	0
1.749876	1.233148	2
7.724133	7.154079	1
17.952905	18.444921	0
0.786994	0.892215	2
8.667421	9.846315	1
-1.456972	-0.878415	2
0.250367	2.873464	2
7.940719	6.380481	1
1.229271	1.388168	2
7.970359	6.466330	1
0.737866	1.597720	2
16.909420	18.831516	0
8.530006	9.229226	1
9.313103	9.129109	1
7.523367	6.867750	1
16.147677	17.028400	0
1.126515	0.326049	2
16.720211	17.084101	0
8.230954	7.204150	1
-0.041553	-0.994582	2
16.168747	17.299071	0
15.650723	13.828212	0
15.769325	16.330798	0
8.890283	10.321914	1
17.453869	17.901062	0
16.133202	16.857671	0
9.009292	9.027506	1
7.314443	8.247545	1
16.045565	18.099868	0
16.935171	17.845554	0
8.703406	8.905318	1
16.499481	16.605050	0
7.941961	8.861570	1
7.315140	7.640185	1
15.299882	14.017711	0
17.469584	17.778634	0
0.757570	1.224596	2
-0.622265	2.134789	2
6.188144	3.280718	1
15.158957	14.531283	0
15.272480	14.667414	0
15.237199	16.193049	0
16.529767	15.741181	0
14.794489	13.980587	0
15.323243	13.588822	0
17.385057	18.840652	0
8.734010	9.208583	1
-0.595282	-0.564353	2
0.851071	-0.190831	2
-0.590173	0.875098	2
6.992575	7.487888	1
6.923095	7.037147	1
0.002720	-0.589796	2
15.502776	15.909884	0
-0.411222	1.965317	2
10.788001	11.760080	1
15.720672	15.582487	0
6.852710	7.170205	1
8.993239	9.519054	1
15.270726	14.080056	0
8.114003	7.667742	1
8.702981	7.519944	1
15.937993	16.653131	0
0.122995	1.640948	2
16.721367	15.467474	0
16.732667	17.925544	0
9.122561	7.510038	1
14.694783	15.126550	0
15.094614	16.464171	0
8.232858	8.416336	1
7.032746	4.343010	1
14.707850	14.779668	0
9.880769	9.328611	1
-0.039615	-0.302539	2
0.665029	0.469155	2
7.592530	7.021308	1
1.052545	-0.099399	2
15.742795	16.182760	0
8.127690	6.840698	1
8.300896	7.349320	1
8.433286	6.744430	1
16.338363	17.189907	0
16.488010	17.672369	0
14.996272	15.074507	0
-0.784427	0.776637	2
9.301364	9.591692	1
-0.475977	0.722140	2
8.169607	9.585646	1
14.282058	13.495378	0
-2.122088	-1.909998	2
16.131506	14.563976	0
10.367223	11.355273	1
8.600013	9.361968	1
7.280418	7.595412	1
8.771678	8.342549	1
-0.417275	0.145469	2
15.133917	16.048524	0
7.621508	6.749804	1
0.179143	-0.040008	2
7.556386	6.945343	1
-0.661660	-1.051980	2
1.008701	0.838930	2
16.510961	16.744206	0
17.175884	17.451648	0
6.819295	6.650826	1
1.076272	0.875126	2
7.226085	6.300505	1
9.162986	8.935979	1
0.174726	1.011680	2
1.825452	1.220983	2
-0.631971	-0.845843	2
0.435420	0.072575	2
9.796157	8.783629	1
0.430550	0.584865	2
8.765223	8.364336	1
16.198671	16.994135	0
-1.702677	-2.036740	2
16.302079	16.196155	0
0.113373	0.125788	2
16.724814	14.991903	0
9.109694	8.931607	1
9.105578	7.833406	1
10.047306	9.899466	1
15.833606	14.978031	0
-0.201705	-0.512148	2
16.553781	16.822386	0
1.113112	0.374583	2
1.666666	2.074291	2
-0.326424	0.075658	2
15.505353	15.873234	0
16.637271	15.108701	0
15.386819	14.252075	0
17.069804	16.575270	0
18.980028	17.820484	0
15.794740	17.490369	0
16.133918	15.340434	0
0.030187	-0.809238	2
1.329227	0.614710	2
7.228358	6.894618	1
7.926588	7.125318	1
9.416055	8.178008	1
1.708464	0.896549	2
8.035427	8.076922	1
1.519464	1.884367	2
15.856926	14.386465	0
7.202001	6.544377	1
8.923453	10.849157	1
0.061567	0.370326	2
15.708733	14.737248	0
16.109054	18.037523	0
8.306990	7.156688	1
9.355621	8.392200	1
-0.300742	-1.706539	2
6.940122	7.550290	1
16.094081	16.524759	0
7.410406	8.510520	1
-0.108756	0.104727	2
8.035491	8.452120	1
-1.949476	-1.056072	2
-1.142607	-0.272098	2
6.693611	6.683392	1
0.410524	0.503502	2
-0.573717	-0.812156	2
14.622754	15.144687	0
15.389826	14.497161	0
8.060895	8.026011	1
15.359733	15.239430	0
9.073706	8.395239	1
0.799274	2.536792	2
-1.200546	-2.198821	2
9.850609	9.540631	1
14.465237	14.400753	0
7.441901	6.178804	1
7.734129	7.801999	1
10.471126	10.200467	1
1.924992	3.188861	2
7.953793	7.283848	1
8.440235	6.957269	1
14.546322	14.149643	0
8.371071	8.545618	1
1.321549	3.129209	2
15.373923	14.184987	0
8.177800	9.305856	1
7.498555	7.293032	1
-0.833983	-0.253757	2
16.005363	15.744258	0
17.856341	16.952887	0
8.194344	10.995539	1
0.194025	-1.814172	2
15.632845	13.876309	0
16.817418	17.027949	0
17.214194	17.334523	0
7.668711	6.636120	1
7.968476	10.033708	1
7.110302	7.893189	1
16.582232	16.167392	0
8.375907	7.879172	1
-0.340099	-1.832221	2
-0.189159	-1.721947	2
9.100964	9.903605	1
17.146188	16.668838	0
8.168088	9.774251	1
-0.008299	-2.762435	2
0.436970	0.937573	2
-0.082674	-1.225456	2
15.929216	16.159416	0
8.330550	9.466517	1
0.798834	0.113471	2
8.048845	7.661702	1
15.942505	17.385672	0
-1.041844	-1.801238	2
17.684696	16.554218	0
-0.528368	-0.121346	2
-1.351601	0.347422	2
0.281294	-1.328045	2
7.937291	7.279685	1
17.166753	16.938283	0
-2.950835	-2.627414	2
9.527189	9.588555	1
7.723666	5.737181	1
0.088086	-1.878451	2
8.158060	9.315573	1
-0.808444	-2.633886	2
9.557067	9.667572	1
16.516882	15.762651	0
-1.613244	-1.939371	2
-0.536323	0.023485	2
8.029676	9.652948	1
16.085644	14.754463	0
9.159806	9.014936	1
-0.151412	-0.116015	2
7.461205	8.231369	1
16.778329	16.056023	0
8.971403	9.677744	1
-0.478638	-0.879865	2
7.719416	7.074711	1
17.126987	17.126526	0
16.281220	14.089027	0
15.345700	15.449737	0
-2.319353	-2.612863	2
8.381551	8.173609	1
16.430905	16.207607	0
17.526940	17.224810	0
-0.031404	0.402242	2
-0.043104	-0.167187	2
-0.449916	0.233303	2
13.687481	13.410781	0
0.867070	0.263903	2
16.159982	17.181907	0
16.498931	16.418898	0
8.757398	9.575776	1
15.118267	14.470131	0
7.658140	7.285294	1
16.666866	17.425741	0
9.464293	10.163294	1
17.112516	18.126949	0
15.410639	15.760131	0
6.710472	6.828800	1
17.096943	17.677975	0
7.958475	9.264381	1
-0.481372	-0.597833	2
7.338824	7.867311	1
0.344110	-1.127254	2
14.767249	15.091236	0
7.984795	8.038162	1
-1.313808	-0.965913	2
